site,lat,long,nickname,year_sampled,Distance_m,PO4_mgkg,SO4_mgkg,NO3_mgkg,NH3_mgkg,HCO3_mgkg,Ca_mgkg,Mg_mgkg,K_mgkg,Na_mgkg,Cl_mgkg,Fe_mgkg,Mn_mgkg,Cu_mgkg,Zn_mgkg,B_mgkg,pH,P_Bray_I_mgkg,N.per,C.per,N15,C13,Notes,date_sampled,line_id,y_obs,d_obs,est_d_death,age_days,sex,cause_death,age_class,plant.species.fol,N.per_fol,C.per_fol,N15_fol,C13_fol,dist2road,dist2river,dist2aw,region,soil_type,land_gertenbach1983,Domwoody_venter,Geomorph_venter,LTYPE_venter,average_rainfall_mm,death_date,survey_date,average_precip_16_25,precip_12mo_before_death,precip_12mo_after_death,precip_12mo_before_survey,ele_count_2017_buf,ele_groups_2017_buf,buffer_km,buffer_area_km2,ele_density_2017_buf,ele_pressure_2017,mass_bones,average_score_bones,frag_count,nonfrag_count,pellets_dung,elephant_dung,pat_dung,zebra_dung,hyena_dung,jackal_dung,carnivore_dung,rhino_dung,death_month,survey_month,average_temp_16_24,temp_12mo_before_death,temp_12mo_after_death,temp_12mo_before_survey,temp_max_12mo_before_death,temp_max_12mo_before_survey,season_death,season_survey
B_2024_206,-24.78934,31.60181,Mala Mala,2025,2.5,6.09,6.74,312.02,18.3,1.22,14.44,7.81,42.79,35.14,13.85,5.15,0.6,0.63,0.1,0.04,4.7,55.58,0.05,0.53,9.17,-17.41,NA,27-Feb-25,MalaMala_2025_soil,2024,not_provided,2-Oct-24,148,male,not_provided,adult,NA,NA,NA,NA,NA,57.69226191,8181.782227,4414.265625,Central,Granite,Mixed Combretum / Terminalia sericea woodland,Moderately dense T. sericea bush savanna with C.zeheri dominant on crest,"Slightly-moderately undulating plains associated with watershed areas between Sabie, Nwaswitshaka & Timb",SK08: Nhlanguleni,535.4323321,2024-10-02T00:00:00Z,2025-02-27T00:00:00Z,606.6580486,483.1596217,572.2289066,648.8175883,253,25,10,314.1592654,0.805324012,361.1897658,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2024-10-01T00:00:00Z,2025-02-01T00:00:00Z,22.44747475,22.65454545,27.85,22.64,32.5,33.6,early_wet,late_wet
B_2024_206,-24.78934,31.60181,Mala Mala,2025,5,0.02,3.07,25.89,0.03,9.15,4.51,2.19,8.24,8.04,10.94,8.28,0.09,0.06,0.06,0.04,5.26,5.99,0.05,0.63,5.8,-19.43,NA,27-Feb-25,MalaMala_2025_soil,2024,not_provided,2-Oct-24,148,male,not_provided,adult,NA,NA,NA,NA,NA,57.69226191,8181.782227,4414.265625,Central,Granite,Mixed Combretum / Terminalia sericea woodland,Moderately dense T. sericea bush savanna with C.zeheri dominant on crest,"Slightly-moderately undulating plains associated with watershed areas between Sabie, Nwaswitshaka & Timb",SK08: Nhlanguleni,535.4323321,2024-10-02T00:00:00Z,2025-02-27T00:00:00Z,606.6580486,483.1596217,572.2289066,648.8175883,253,25,10,314.1592654,0.805324012,361.1897658,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2024-10-01T00:00:00Z,2025-02-01T00:00:00Z,22.44747475,22.65454545,27.85,22.64,32.5,33.6,early_wet,late_wet
B_2024_206,-24.78934,31.60181,Mala Mala,2025,10,0.64,4.29,28.94,0.03,12.2,11.75,7.51,17.1,7.94,7.77,41.23,0.29,0.22,0.15,0.08,6,7.25,0.1,1.26,5.85,-19.21,NA,27-Feb-25,MalaMala_2025_soil,2024,not_provided,2-Oct-24,148,male,not_provided,adult,NA,NA,NA,NA,NA,57.69226191,8181.782227,4414.265625,Central,Granite,Mixed Combretum / Terminalia sericea woodland,Moderately dense T. sericea bush savanna with C.zeheri dominant on crest,"Slightly-moderately undulating plains associated with watershed areas between Sabie, Nwaswitshaka & Timb",SK08: Nhlanguleni,535.4323321,2024-10-02T00:00:00Z,2025-02-27T00:00:00Z,606.6580486,483.1596217,572.2289066,648.8175883,253,25,10,314.1592654,0.805324012,361.1897658,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2024-10-01T00:00:00Z,2025-02-01T00:00:00Z,22.44747475,22.65454545,27.85,22.64,32.5,33.6,early_wet,late_wet
B_2024_206,-24.78934,31.60181,Mala Mala,2025,15,1.31,3.2,8.66,0.03,30.51,6.76,4.56,7.56,7.92,8.9,28.17,0.2,0.05,0.1,0.06,6.85,15.48,0.08,0.98,5.13,-19.91,NA,27-Feb-25,MalaMala_2025_soil,2024,not_provided,2-Oct-24,148,male,not_provided,adult,NA,NA,NA,NA,NA,57.69226191,8181.782227,4414.265625,Central,Granite,Mixed Combretum / Terminalia sericea woodland,Moderately dense T. sericea bush savanna with C.zeheri dominant on crest,"Slightly-moderately undulating plains associated with watershed areas between Sabie, Nwaswitshaka & Timb",SK08: Nhlanguleni,535.4323321,2024-10-02T00:00:00Z,2025-02-27T00:00:00Z,606.6580486,483.1596217,572.2289066,648.8175883,253,25,10,314.1592654,0.805324012,361.1897658,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2024-10-01T00:00:00Z,2025-02-01T00:00:00Z,22.44747475,22.65454545,27.85,22.64,32.5,33.6,early_wet,late_wet
B_2024_206,-24.78934,31.60181,Mala Mala,2025,0.5,22.42,36.92,599.71,0.03,0.005,30.7,14.48,118.03,85.69,45.75,0.77,1.63,0.15,0.17,0.02,4.43,297.02,0.07,0.62,14.67,-19.52,NA,27-Feb-25,MalaMala_2025_soil,2024,not_provided,2-Oct-24,148,male,not_provided,adult,NA,NA,NA,NA,NA,57.69226191,8181.782227,4414.265625,Central,Granite,Mixed Combretum / Terminalia sericea woodland,Moderately dense T. sericea bush savanna with C.zeheri dominant on crest,"Slightly-moderately undulating plains associated with watershed areas between Sabie, Nwaswitshaka & Timb",SK08: Nhlanguleni,535.4323321,2024-10-02T00:00:00Z,2025-02-27T00:00:00Z,606.6580486,483.1596217,572.2289066,648.8175883,253,25,10,314.1592654,0.805324012,361.1897658,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2024-10-01T00:00:00Z,2025-02-01T00:00:00Z,22.44747475,22.65454545,27.85,22.64,32.5,33.6,early_wet,late_wet
B_2024_232,-24.20513,31.73635,Ngotso,2025,0.5,9.48,0.005,1786.13,62.65,21.36,218.02,86.92,40.82,101.71,66.41,0.02,0.41,0.08,0.01,0.05,6.78,116.28,0.22,2.08,14.72,-15.97,NA,17-Mar-25,Ngotso_2025_soil,2024,not_provided,7-Nov-24,130,male,not_provided,adult,NA,NA,NA,NA,NA,69.16277559,9981.5625,1660.356201,Central,Basalt,Bangu Rugged Veld,Dense A. nigrescens bush savanna,Slightly undulating plains sloping N to Olifants R.On macro scale it represents a midslope between SA1 &,SA03: Bangu,NA,2024-11-07T00:00:00Z,2025-03-17T00:00:00Z,442.9474334,267.8070784,341.0273578,438.4988832,149,25,10,314.1592654,0.47428173,344.2146001,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-01T00:00:00Z,2025-03-01T00:00:00Z,23.25858586,23.45454545,NA,23.18888889,34,36.2,early_wet,late_wet
B_2024_232,-24.20513,31.73635,Ngotso,2025,2.5,1.8,40.99,1183.7,8.08,3.05,145.76,53.44,19.47,65.66,20.3,0.02,0.01,0.11,0.02,0.06,4.84,50.99,0.14,1.44,10.66,-14.97,NA,17-Mar-25,Ngotso_2025_soil,2024,not_provided,7-Nov-24,130,male,not_provided,adult,NA,NA,NA,NA,NA,69.16277559,9981.5625,1660.356201,Central,Basalt,Bangu Rugged Veld,Dense A. nigrescens bush savanna,Slightly undulating plains sloping N to Olifants R.On macro scale it represents a midslope between SA1 &,SA03: Bangu,NA,2024-11-07T00:00:00Z,2025-03-17T00:00:00Z,442.9474334,267.8070784,341.0273578,438.4988832,149,25,10,314.1592654,0.47428173,344.2146001,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-01T00:00:00Z,2025-03-01T00:00:00Z,23.25858586,23.45454545,NA,23.18888889,34,36.2,early_wet,late_wet
B_2024_232,-24.20513,31.73635,Ngotso,2025,5,2.31,19.76,185.28,0.03,82.37,39.93,15.06,5.56,15.22,9.49,0.14,0.01,0.19,0.01,0.04,7.69,59.39,0.12,1.42,7.64,-14.86,NA,17-Mar-25,Ngotso_2025_soil,2024,not_provided,7-Nov-24,130,male,not_provided,adult,NA,NA,NA,NA,NA,69.16277559,9981.5625,1660.356201,Central,Basalt,Bangu Rugged Veld,Dense A. nigrescens bush savanna,Slightly undulating plains sloping N to Olifants R.On macro scale it represents a midslope between SA1 &,SA03: Bangu,NA,2024-11-07T00:00:00Z,2025-03-17T00:00:00Z,442.9474334,267.8070784,341.0273578,438.4988832,149,25,10,314.1592654,0.47428173,344.2146001,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-01T00:00:00Z,2025-03-01T00:00:00Z,23.25858586,23.45454545,NA,23.18888889,34,36.2,early_wet,late_wet
B_2024_232,-24.20513,31.73635,Ngotso,2025,10,0.83,2.03,54.44,0.03,61.02,17.59,10.99,4.08,14.39,9.3,20.59,0.11,0.24,0.04,0.03,7.57,32.23,0.15,1.95,5.76,-14.62,NA,17-Mar-25,Ngotso_2025_soil,2024,not_provided,7-Nov-24,130,male,not_provided,adult,NA,NA,NA,NA,NA,69.16277559,9981.5625,1660.356201,Central,Basalt,Bangu Rugged Veld,Dense A. nigrescens bush savanna,Slightly undulating plains sloping N to Olifants R.On macro scale it represents a midslope between SA1 &,SA03: Bangu,NA,2024-11-07T00:00:00Z,2025-03-17T00:00:00Z,442.9474334,267.8070784,341.0273578,438.4988832,149,25,10,314.1592654,0.47428173,344.2146001,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-01T00:00:00Z,2025-03-01T00:00:00Z,23.25858586,23.45454545,NA,23.18888889,34,36.2,early_wet,late_wet
B_2024_232,-24.20513,31.73635,Ngotso,2025,15,0.71,4.59,20.89,0.03,85.42,15.48,8.67,3.02,9.78,11.48,6.33,0.03,0.17,0.02,0.03,7.54,33.66,0.11,1.49,5.8,-14.59,NA,17-Mar-25,Ngotso_2025_soil,2024,not_provided,7-Nov-24,130,male,not_provided,adult,NA,NA,NA,NA,NA,69.16277559,9981.5625,1660.356201,Central,Basalt,Bangu Rugged Veld,Dense A. nigrescens bush savanna,Slightly undulating plains sloping N to Olifants R.On macro scale it represents a midslope between SA1 &,SA03: Bangu,NA,2024-11-07T00:00:00Z,2025-03-17T00:00:00Z,442.9474334,267.8070784,341.0273578,438.4988832,149,25,10,314.1592654,0.47428173,344.2146001,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-01T00:00:00Z,2025-03-01T00:00:00Z,23.25858586,23.45454545,NA,23.18888889,34,36.2,early_wet,late_wet
B_2023_137,-23.10071,31.43368,Shingwedzi,2024,0.5,1.9,441.89,1872.59,42.57,195.25,363.91,151.18,387.85,208.02,325.77,0.25,0.01,0.17,0.04,0.14,8,76.47,0.31,2.26,18.11,-11.73,NA,18-Mar-24,Shingwedzi_2024_soil,2023,8-Dec-23,6-Dec-23,103,Female,not_provided,adult,NA,NA,NA,NA,NA,0.113099114,1557.562622,2736.833984,North,Basalt,Colophospermum mopane shrubveld on basalt,Open-moderately dense C. mopane bush savanna with A.exuvialis,Dissected & moderately undulating land from Quaternary erosion,LE05: Shingwedzi,378.8945004,2023-12-06T00:00:00Z,2024-03-18T00:00:00Z,406.8536927,299.1364988,268.3465252,181.7907423,613,54,10,314.1592654,1.951239602,341.6835724,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-01T00:00:00Z,2024-03-01T00:00:00Z,23.5010101,23.36818182,24.45909091,23.71363636,34.4,35.1,early_wet,late_wet
B_2023_137,-23.10071,31.43368,Shingwedzi,2024,2.5,9.34,92.49,540.25,154.07,67.12,64.93,15.07,98.91,95.21,276.83,0.14,0.01,0.11,0.03,0.14,7.46,153.29,0.2,1.78,15.13,-12.61,NA,18-Mar-24,Shingwedzi_2024_soil,2023,8-Dec-23,6-Dec-23,103,Female,not_provided,adult,NA,NA,NA,NA,NA,0.113099114,1557.562622,2736.833984,North,Basalt,Colophospermum mopane shrubveld on basalt,Open-moderately dense C. mopane bush savanna with A.exuvialis,Dissected & moderately undulating land from Quaternary erosion,LE05: Shingwedzi,378.8945004,2023-12-06T00:00:00Z,2024-03-18T00:00:00Z,406.8536927,299.1364988,268.3465252,181.7907423,613,54,10,314.1592654,1.951239602,341.6835724,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-01T00:00:00Z,2024-03-01T00:00:00Z,23.5010101,23.36818182,24.45909091,23.71363636,34.4,35.1,early_wet,late_wet
B_2023_137,-23.10071,31.43368,Shingwedzi,2024,10,2.64,15.37,135.71,3.49,76.27,44.89,10.21,35.99,9,25.68,0.19,0.01,0.05,0.03,0.19,7.27,56.18,0.1,1.68,5.83,-13.34,NA,18-Mar-24,Shingwedzi_2024_soil,2023,8-Dec-23,6-Dec-23,103,Female,not_provided,adult,NA,NA,NA,NA,NA,0.113099114,1557.562622,2736.833984,North,Basalt,Colophospermum mopane shrubveld on basalt,Open-moderately dense C. mopane bush savanna with A.exuvialis,Dissected & moderately undulating land from Quaternary erosion,LE05: Shingwedzi,378.8945004,2023-12-06T00:00:00Z,2024-03-18T00:00:00Z,406.8536927,299.1364988,268.3465252,181.7907423,613,54,10,314.1592654,1.951239602,341.6835724,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-01T00:00:00Z,2024-03-01T00:00:00Z,23.5010101,23.36818182,24.45909091,23.71363636,34.4,35.1,early_wet,late_wet
B_2023_141,-25.505616,31.373127,Sugar Vista,2024,0.5,66.09,929.88,1068.47,35.73,140.34,332.65,192.5,316.8,347.51,604.6,2.12,3.67,0.25,0.22,0.13,6.47,247.76,0.17,1.06,22.81,-21.61,NA,12-Mar-24,SugarVista_2024_soil,2023,18-Dec-23,18-Dec-23,85,Male,DCA,adult,NA,NA,NA,NA,NA,1152.844012,2527.736328,4752.864258,South,Granite,Malelane Mountain Bushveld,C.appiculatum bush savanna with several rare & extraneous chromophytic species,Intensely incised & extremely irregular mts relicts of Late Tertiary Phase(LT) II erosion surface,MA01: Malelane,641.6328204,2023-12-18T00:00:00Z,2024-03-12T00:00:00Z,832.6245525,1022.844734,931.3300052,878.6727829,107,28,10,314.1592654,0.340591578,217.0457002,13.04,4.448275862,29,7,0.86,10.39,0.02,NA,NA,NA,NA,NA,2023-12-01T00:00:00Z,2024-03-01T00:00:00Z,22.48131313,22.36363636,23.08181818,22.59090909,31.6,32.6,early_wet,late_wet
B_2023_141,-25.505616,31.373127,Sugar Vista,2024,2.5,6.98,368.88,779.31,170.62,3.05,76.95,43.75,100.6,133.49,170.78,1.7,0.17,0.05,0.05,0.04,4.72,54.96,0.11,0.74,14.91,-18.74,NA,12-Mar-24,SugarVista_2024_soil,2023,18-Dec-23,18-Dec-23,85,Male,DCA,adult,NA,NA,NA,NA,NA,1152.844012,2527.736328,4752.864258,South,Granite,Malelane Mountain Bushveld,C.appiculatum bush savanna with several rare & extraneous chromophytic species,Intensely incised & extremely irregular mts relicts of Late Tertiary Phase(LT) II erosion surface,MA01: Malelane,641.6328204,2023-12-18T00:00:00Z,2024-03-12T00:00:00Z,832.6245525,1022.844734,931.3300052,878.6727829,107,28,10,314.1592654,0.340591578,217.0457002,13.04,4.448275862,29,7,0.86,10.39,0.02,NA,NA,NA,NA,NA,2023-12-01T00:00:00Z,2024-03-01T00:00:00Z,22.48131313,22.36363636,23.08181818,22.59090909,31.6,32.6,early_wet,late_wet
B_2023_141,-25.505616,31.373127,Sugar Vista,2024,15,0.005,55.72,256.85,0.93,0.005,36.87,17.68,40.23,40.01,31.37,0.37,1.07,0.05,0.06,0.1,4.28,5.95,0.07,0.78,6.78,-17.55,NA,12-Mar-24,SugarVista_2024_soil,2023,18-Dec-23,18-Dec-23,85,Male,DCA,adult,NA,NA,NA,NA,NA,1152.844012,2527.736328,4752.864258,South,Granite,Malelane Mountain Bushveld,C.appiculatum bush savanna with several rare & extraneous chromophytic species,Intensely incised & extremely irregular mts relicts of Late Tertiary Phase(LT) II erosion surface,MA01: Malelane,641.6328204,2023-12-18T00:00:00Z,2024-03-12T00:00:00Z,832.6245525,1022.844734,931.3300052,878.6727829,107,28,10,314.1592654,0.340591578,217.0457002,13.04,4.448275862,29,7,0.86,10.39,0.02,NA,NA,NA,NA,NA,2023-12-01T00:00:00Z,2024-03-01T00:00:00Z,22.48131313,22.36363636,23.08181818,22.59090909,31.6,32.6,early_wet,late_wet
B_2023_141,-25.505616,31.373127,Sugar Vista,2024,5,0.14,28.82,265.26,14.14,0.005,32.06,17.01,38.32,16.96,25.02,0.17,2.51,0.05,0.07,0.04,4.25,4.83,0.03,0.59,7.24,-18.4,%N <0.06 so replaced with half the detection value,12-Mar-24,SugarVista_2024_soil,2023,18-Dec-23,18-Dec-23,85,Male,DCA,adult,NA,NA,NA,NA,NA,1152.844012,2527.736328,4752.864258,South,Granite,Malelane Mountain Bushveld,C.appiculatum bush savanna with several rare & extraneous chromophytic species,Intensely incised & extremely irregular mts relicts of Late Tertiary Phase(LT) II erosion surface,MA01: Malelane,641.6328204,2023-12-18T00:00:00Z,2024-03-12T00:00:00Z,832.6245525,1022.844734,931.3300052,878.6727829,107,28,10,314.1592654,0.340591578,217.0457002,13.04,4.448275862,29,7,0.86,10.39,0.02,NA,NA,NA,NA,NA,2023-12-01T00:00:00Z,2024-03-01T00:00:00Z,22.48131313,22.36363636,23.08181818,22.59090909,31.6,32.6,early_wet,late_wet
B_2023_141,-25.505616,31.373127,Sugar Vista,2024,10,0.005,6.81,164.81,2.89,0.005,16.03,5.27,23.26,19.41,7.08,4.07,0.34,0.04,0.05,0.07,4.44,52.73,0.03,0.53,6.62,-18,%N <0.06 so replaced with half the detection value,12-Mar-24,SugarVista_2024_soil,2023,18-Dec-23,18-Dec-23,85,Male,DCA,adult,NA,NA,NA,NA,NA,1152.844012,2527.736328,4752.864258,South,Granite,Malelane Mountain Bushveld,C.appiculatum bush savanna with several rare & extraneous chromophytic species,Intensely incised & extremely irregular mts relicts of Late Tertiary Phase(LT) II erosion surface,MA01: Malelane,641.6328204,2023-12-18T00:00:00Z,2024-03-12T00:00:00Z,832.6245525,1022.844734,931.3300052,878.6727829,107,28,10,314.1592654,0.340591578,217.0457002,13.04,4.448275862,29,7,0.86,10.39,0.02,NA,NA,NA,NA,NA,2023-12-01T00:00:00Z,2024-03-01T00:00:00Z,22.48131313,22.36363636,23.08181818,22.59090909,31.6,32.6,early_wet,late_wet
B_2024_253,-24.73346,31.93419,Joy,2025,5,5.14,5.74,158.28,2.2,6.1,21.58,10.18,49.64,45.29,19.88,2.16,0.55,0.2,0.12,0.18,5.62,685.38,0.13,1.71,6.37,-13.39,NA,27-Feb-25,Joy_2025_soil,2024,not_provided,9-Dec-24,80,male,Natural,adult,NA,NA,NA,NA,NA,390.418888,4986.561523,4102.267578,Central,Basalt,Lebombo South,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,471.957357,2024-12-09T00:00:00Z,2025-02-27T00:00:00Z,630.6209081,525.2262764,437.2622643,664.7647972,101,16,10,314.1592654,0.321492985,315.9763997,60.22,3.255813953,28,23,0.02,8.2,NA,NA,NA,NA,NA,NA,2024-12-01T00:00:00Z,2025-02-01T00:00:00Z,22.70909091,23.1,NA,22.72,34.5,34.5,early_wet,late_wet
B_2024_253,-24.73346,31.93419,Joy,2025,0.5,3.86,213.8,398.64,463.16,109.83,32.78,14.19,170.06,199.5,171.09,1.17,3.71,0.53,0.15,0.22,6.8,204.93,0.36,2.07,27.47,-14.7,NA,27-Feb-25,Joy_2025_soil,2024,not_provided,9-Dec-24,80,male,Natural,adult,NA,NA,NA,NA,NA,390.418888,4986.561523,4102.267578,Central,Basalt,Lebombo South,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,471.957357,2024-12-09T00:00:00Z,2025-02-27T00:00:00Z,630.6209081,525.2262764,437.2622643,664.7647972,101,16,10,314.1592654,0.321492985,315.9763997,60.22,3.255813953,28,23,0.02,8.2,NA,NA,NA,NA,NA,NA,2024-12-01T00:00:00Z,2025-02-01T00:00:00Z,22.70909091,23.1,NA,22.72,34.5,34.5,early_wet,late_wet
B_2024_253,-24.73346,31.93419,Joy,2025,2.5,10.61,77.33,2231.57,64.31,0.005,288.8,114.9,191.04,233.92,97.65,0.02,41.82,0.07,0.11,0.19,4.32,73.5,0.18,1.64,14.94,-13.4,NA,27-Feb-25,Joy_2025_soil,2024,not_provided,9-Dec-24,80,male,Natural,adult,NA,NA,NA,NA,NA,390.418888,4986.561523,4102.267578,Central,Basalt,Lebombo South,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,471.957357,2024-12-09T00:00:00Z,2025-02-27T00:00:00Z,630.6209081,525.2262764,437.2622643,664.7647972,101,16,10,314.1592654,0.321492985,315.9763997,60.22,3.255813953,28,23,0.02,8.2,NA,NA,NA,NA,NA,NA,2024-12-01T00:00:00Z,2025-02-01T00:00:00Z,22.70909091,23.1,NA,22.72,34.5,34.5,early_wet,late_wet
B_2024_253,-24.73346,31.93419,Joy,2025,15,1.43,1.62,65.78,5.04,15.25,19.21,7.34,32.51,17.11,8.61,2.13,0.46,0.24,0.11,0.17,5.97,43.37,0.14,1.88,5.98,-14.81,NA,27-Feb-25,Joy_2025_soil,2024,not_provided,9-Dec-24,80,male,Natural,adult,NA,NA,NA,NA,NA,390.418888,4986.561523,4102.267578,Central,Basalt,Lebombo South,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,471.957357,2024-12-09T00:00:00Z,2025-02-27T00:00:00Z,630.6209081,525.2262764,437.2622643,664.7647972,101,16,10,314.1592654,0.321492985,315.9763997,60.22,3.255813953,28,23,0.02,8.2,NA,NA,NA,NA,NA,NA,2024-12-01T00:00:00Z,2025-02-01T00:00:00Z,22.70909091,23.1,NA,22.72,34.5,34.5,early_wet,late_wet
B_2024_253,-24.73346,31.93419,Joy,2025,10,1.07,3.29,115.78,0.76,6.1,16.92,8.31,39.36,23.96,16.25,2.06,0.32,0.16,0.09,0.17,5.43,54.68,0.13,1.67,5.98,-14.15,NA,27-Feb-25,Joy_2025_soil,2024,not_provided,9-Dec-24,80,male,Natural,adult,NA,NA,NA,NA,NA,390.418888,4986.561523,4102.267578,Central,Basalt,Lebombo South,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,471.957357,2024-12-09T00:00:00Z,2025-02-27T00:00:00Z,630.6209081,525.2262764,437.2622643,664.7647972,101,16,10,314.1592654,0.321492985,315.9763997,60.22,3.255813953,28,23,0.02,8.2,NA,NA,NA,NA,NA,NA,2024-12-01T00:00:00Z,2025-02-01T00:00:00Z,22.70909091,23.1,NA,22.72,34.5,34.5,early_wet,late_wet
B_2024_4,-25.47763,31.331396,Linghoza,2024,15,0.08,4.88,255.12,0.03,0.005,39.28,12.64,36.04,9.47,5.39,1.48,0.03,0.03,0.05,0.08,4.44,43.92,1.01,11.25,5.59,-17.66,NA,2-Apr-24,Linghoza_2024_soil,2024,31-Jan-24,31-Jan-24,62,Male,DCA,adult,NA,NA,NA,NA,NA,268.4482034,2892.417969,4870.373535,South,Granite,Malelane Mountain Bushveld,C.appiculatum bush savanna with several rare & extraneous chromophytic species,Intensely incised & extremely irregular mts relicts of Late Tertiary Phase(LT) II erosion surface,MA01: Malelane,668.5570401,2024-01-31T00:00:00Z,2024-04-02T00:00:00Z,899.6445558,1142.660644,1049.472961,994.4239569,115,33,10,314.1592654,0.366056369,208.078057,56.12,4.214285714,180,18,0.19,3.3,0.26,NA,0.08,NA,NA,NA,2024-01-01T00:00:00Z,2024-04-01T00:00:00Z,21.88333333,21.76363636,22.09,21.96363636,30.7,32,late_wet,dry
B_2024_4,-25.47763,31.331396,Linghoza,2024,2.5,1.84,136.41,1343.11,1.98,0.005,181.95,58.82,226.88,126.64,48.61,0.17,21.22,0.05,0.18,0.07,4.22,177.37,0.96,9.29,11.38,-18.63,NA,2-Apr-24,Linghoza_2024_soil,2024,31-Jan-24,31-Jan-24,62,Male,DCA,adult,NA,NA,NA,NA,NA,268.4482034,2892.417969,4870.373535,South,Granite,Malelane Mountain Bushveld,C.appiculatum bush savanna with several rare & extraneous chromophytic species,Intensely incised & extremely irregular mts relicts of Late Tertiary Phase(LT) II erosion surface,MA01: Malelane,668.5570401,2024-01-31T00:00:00Z,2024-04-02T00:00:00Z,899.6445558,1142.660644,1049.472961,994.4239569,115,33,10,314.1592654,0.366056369,208.078057,56.12,4.214285714,180,18,0.19,3.3,0.26,NA,0.08,NA,NA,NA,2024-01-01T00:00:00Z,2024-04-01T00:00:00Z,21.88333333,21.76363636,22.09,21.96363636,30.7,32,late_wet,dry
B_2024_4,-25.47763,31.331396,Linghoza,2024,10,0.005,4.65,193.45,0.03,0.005,30.46,8.75,31.03,6.84,6.12,1.92,0.05,0.02,0.04,0.08,4.49,15.82,0.89,10.96,5.91,-17.92,NA,2-Apr-24,Linghoza_2024_soil,2024,31-Jan-24,31-Jan-24,62,Male,DCA,adult,NA,NA,NA,NA,NA,268.4482034,2892.417969,4870.373535,South,Granite,Malelane Mountain Bushveld,C.appiculatum bush savanna with several rare & extraneous chromophytic species,Intensely incised & extremely irregular mts relicts of Late Tertiary Phase(LT) II erosion surface,MA01: Malelane,668.5570401,2024-01-31T00:00:00Z,2024-04-02T00:00:00Z,899.6445558,1142.660644,1049.472961,994.4239569,115,33,10,314.1592654,0.366056369,208.078057,56.12,4.214285714,180,18,0.19,3.3,0.26,NA,0.08,NA,NA,NA,2024-01-01T00:00:00Z,2024-04-01T00:00:00Z,21.88333333,21.76363636,22.09,21.96363636,30.7,32,late_wet,dry
B_2024_4,-25.47763,31.331396,Linghoza,2024,0.5,27,1098.95,932.54,438.02,149.49,27.18,13.85,455.13,518.79,705.21,5.91,3.44,0.52,0.21,0.11,6.38,261.73,1.01,5.95,25.42,-19.31,NA,2-Apr-24,Linghoza_2024_soil,2024,31-Jan-24,31-Jan-24,62,Male,DCA,adult,NA,NA,NA,NA,NA,268.4482034,2892.417969,4870.373535,South,Granite,Malelane Mountain Bushveld,C.appiculatum bush savanna with several rare & extraneous chromophytic species,Intensely incised & extremely irregular mts relicts of Late Tertiary Phase(LT) II erosion surface,MA01: Malelane,668.5570401,2024-01-31T00:00:00Z,2024-04-02T00:00:00Z,899.6445558,1142.660644,1049.472961,994.4239569,115,33,10,314.1592654,0.366056369,208.078057,56.12,4.214285714,180,18,0.19,3.3,0.26,NA,0.08,NA,NA,NA,2024-01-01T00:00:00Z,2024-04-01T00:00:00Z,21.88333333,21.76363636,22.09,21.96363636,30.7,32,late_wet,dry
