site,lat,long,line_id,unique_id,year_sampled,nickname,section,y_obs,d_obs,est_d_death,sex,cause_death,age_class,date_sampled,age_days,type,soil_type,region,average_rainfall_mm,land_gertenbach1983,Domwoody_venter,Geomorph_venter,LTYPE_venter,dist2road,dist2river,dist2aw,feather_count,skull_found,skull_lat,skull_long,rocky_count,notes_24,notes_25,death_date,survey_date,death_month,survey_month,average_precip_16_25,precip_12mo_before_death,precip_12mo_after_death,precip_12mo_before_survey,average_temp_16_24,temp_12mo_before_death,temp_12mo_after_death,temp_12mo_before_survey,temp_max_12mo_before_death,temp_max_12mo_before_survey,season_death,season_survey,ele_count_2017_buf,ele_groups_2017_buf,buffer_km,buffer_area_km2,ele_density_2017_buf,ele_pressure_2017,dung_e,near_river,near_aw,near_road,z_dung,z_river,z_aw,z_road,ele_pressure_proxy,hyena_density_2015_idw,unique_id_fixed,dis.road.m,date_visit,strike,distance_m,soil_resistance,mass_bones,average_score_bones,frag_count,nonfrag_count,pellets_dung,elephant_dung,pat_dung,zebra_dung,hyena_dung,jackal_dung,carnivore_dung,rhino_dung,PO4_mgkg,SO4_mgkg,NO3_mgkg,NH3_mgkg,HCO3_mgkg,Ca_mgkg,Mg_mgkg,K_mgkg,Na_mgkg,Cl_mgkg,Fe_mgkg,Mn_mgkg,Cu_mgkg,Zn_mgkg,B_mgkg,pH,P_Bray_I_mgkg,N.per,C.per,N15,C13,N.per_fol,C.per_fol,N15_fol,C13_fol
B_2024_111_C,-23.70721,31.62207,Lala_plam_C_2025,B_2024_111_2025_C,2025,Lala plam_C,Letaba,2024,NA,NA,female,Natural,adult,31-Jul-25,NA,control,Basalt,Central,398.9837588,Combretum / Colophospermum mopane Rugged Veld,Open - moderately dense C. mopane bush savanna,Dissected & moderately undulating land from Quaternary erosion,LE02: Letaba,307.5364677,9998.525391,6202.998535,0,NA,NA,NA,NA,NA,NA,NA,2025-07-31T00:00:00Z,NA,2025-07-01T00:00:00Z,416.7074389,NA,NA,372.2890825,23.56161616,NA,NA,25.49,NA,36.9,NA,dry,163,26,10,314.1592654,0.518845114,318.8886005,1.01884732,-9998.525391,-6202.998535,-307.5364677,0.638369053,-1.294133729,-1.360404716,0.491524422,-0.381161242,0.377342257,B_2024_111_C_2025,304,31-Jul-25,10,15,1287.430255,0,0,0,0,0.06,1.77,0.02,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_2024_152_C,-23.8621,31.58727,Mpfula_C_2025,B_2024_152_2025_C,2025,Mpfula_C,Letaba,2024,NA,NA,male,Not_natural,adult,31-Jul-25,NA,control,Basalt,Central,366.9988374,Colophospermum mopane Forest,Open - moderately dense C. mopane bush savanna,Dissected & moderately undulating land from Quaternary erosion,LE02: Letaba,268.2663253,1332.50293,6855.797852,0,NA,NA,NA,NA,NA,NA,NA,2025-07-31T00:00:00Z,NA,2025-07-01T00:00:00Z,374.9893524,NA,NA,345.3882005,23.86969697,NA,NA,25.62,NA,37.2,NA,dry,274,31,10,314.1592654,0.872169088,343.5487314,0.993251773,-1332.50293,-6855.797852,-268.2663253,0.592711823,0.915563874,-1.769272139,0.564122123,0.07578142,0.419252085,B_2024_152_C_2025,340,31-Jul-25,10,5,1287.430255,0,0,0,0,0.04,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_2018_49_C,-23.14005,31.41999,Phys_C_2025,B_2018_49_2025_C,2025,Phys_C,Shingwedzi,2018,NA,NA,male,Natural,adult,15-Aug-25,NA,control,Basalt,North,387.4684059,Combretum / Colophospermum mopane Rugged Veld,Open-moderately dense C. mopane bush savanna with A.exuvialis,Dissected & moderately undulating land from Quaternary erosion,LE05: Shingwedzi,176.8357353,3117.114258,503.4376526,0,NA,NA,NA,NA,NA,NA,NA,2025-08-15T00:00:00Z,NA,2025-08-01T00:00:00Z,373.3621478,NA,NA,409.5820091,23.62474747,NA,NA,27.2625,NA,37.7,NA,dry,732,61,10,314.1592654,2.330028367,365.8370612,NA,-3117.114258,-503.4376526,-176.8357353,NA,0.46051643,2.209397995,0.733147503,1.134353976,0.154657367,B_2018_49_C_2025,195,15-Aug-25,15,2.5,1262.671981,0,0,0,0,NA,NA,3.82,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_2023_106,-23.286659,31.452053,Marhambu_2025,B_2023_106_2025,2025,Marhambu,Shingwedzi,2023,23-Oct-23,16-Oct-23,Male,Natural,Adult,13-Aug-25,667,carcass,Basalt,North,392.6855578,Colophospermum mopane shrubveld on basalt,Open-moderately dense C. mopane bush savanna with A.exuvialis,Dissected & moderately undulating land from Quaternary erosion,LE05: Shingwedzi,708.2017885,12876.7041,4281.932129,0,yes,-23.28676,31.4519,NA,NA,"area is somewhat burned, browse and seedlings may be inacurate. Unsure about skull position in 24, description says it was '15m S' but current location is 15m N, very possible it stayed in the same position?",2023-10-16T00:00:00Z,2025-08-13T00:00:00Z,2023-10-01T00:00:00Z,2025-08-01T00:00:00Z,386.7207959,374.4528451,203.0595829,405.5428779,23.47121212,23.45454545,23.99090909,27.05,34.1,37.3,early_wet,dry,327,48,10,314.1592654,1.040873328,341.1102471,0.019802627,-12876.7041,-4281.932129,-708.2017885,-1.1437227,-2.028023426,-0.157184291,-0.249175248,-0.894526416,0.475064339,B_2023_106_2025,708,13-Aug-25,15,5,1262.671981,194.35,2.355555556,25,33,0,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_2025_1_C,-24.19144,31.85531,Tusker_C_2025,B_2025_1_2025_C,2025,Tusker_C,N'wanetsi,2025,NA,NA,male,Infected tusk,adult,18-Jun-25,NA,control,Basalt,Central,473.9603937,Dwarf Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,1388.503518,19289.3457,7573.486816,0,NA,NA,NA,NA,NA,NA,NA,2025-06-18T00:00:00Z,NA,2025-06-01T00:00:00Z,540.9750545,NA,NA,529.4238329,23.16414141,NA,NA,24.2,NA,36.3,NA,dry,36,10,10,314.1592654,0.114591559,306.4703555,NA,-19289.3457,-7573.486816,-1388.503518,NA,-3.663144825,-2.218781858,-1.506831552,-2.462919412,0.685338012,B_2025_1_C_2025,1400,18-Jun-25,15,15,1262.671981,1.52,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_2019_51,-25.00095,31.47464,Goldilocks_2025,B_2019_51_2025,2025,Goldilocks,Skukuza,2019,9-Jul-19,9-Jul-19,male,Management,adult,11-Jul-25,2194,carcass,Granite,South,554.9358696,Thickets of the Sabie & Crocodile River,Moderately dense C. apiculatum/G.bicolor bush savanna with A..exuvialis & A. nigrescens,Slightly-moderately undulating plains which slope down to Sabie R,SK07: Skukuza,458.962897,2215.163086,4068.99585,0,no,NA,NA,NA,NA,NA,2019-07-09T00:00:00Z,2025-07-11T00:00:00Z,2019-07-01T00:00:00Z,2025-07-01T00:00:00Z,565.1577309,507.0473132,499.5334642,501.3476143,22.22323232,22.42272727,21.91363636,23.59,32.7,33.2,dry,dry,130,19,10,314.1592654,0.413802852,311.5260621,NA,-2215.163086,-4068.99585,-458.962897,NA,0.690499603,-0.023816033,0.211586278,0.292756616,0.691881655,B_2019_51_2025,459,11-Jul-25,2,1,1250.646534,133,1.352941176,1,16,0.62,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_2019_51,-25.00095,31.47464,Goldilocks_2025,B_2019_51_2025,2025,Goldilocks,Skukuza,2019,9-Jul-19,9-Jul-19,male,Management,adult,11-Jul-25,2194,carcass,Granite,South,554.9358696,Thickets of the Sabie & Crocodile River,Moderately dense C. apiculatum/G.bicolor bush savanna with A..exuvialis & A. nigrescens,Slightly-moderately undulating plains which slope down to Sabie R,SK07: Skukuza,458.962897,2215.163086,4068.99585,0,no,NA,NA,NA,NA,NA,2019-07-09T00:00:00Z,2025-07-11T00:00:00Z,2019-07-01T00:00:00Z,2025-07-01T00:00:00Z,565.1577309,507.0473132,499.5334642,501.3476143,22.22323232,22.42272727,21.91363636,23.59,32.7,33.2,dry,dry,130,19,10,314.1592654,0.413802852,311.5260621,NA,-2215.163086,-4068.99585,-458.962897,NA,0.690499603,-0.023816033,0.211586278,0.292756616,0.691881655,B_2019_51_2025,459,11-Jul-25,2,15,1250.646534,133,1.352941176,1,16,0.62,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_2019_51_C,-24.99995,31.47,Goldilocks_C_2025,B_2019_51_2025_C,2025,Goldilocks_C,Skukuza,2019,NA,NA,male,Management,adult,11-Jul-25,NA,control,Granite,South,554.9358696,Thickets of the Sabie & Crocodile River,Moderately dense C. apiculatum/G.bicolor bush savanna with A..exuvialis & A. nigrescens,Slightly-moderately undulating plains which slope down to Sabie R,SK07: Skukuza,667.0736219,2215.163086,4068.99585,0,NA,NA,NA,NA,NA,NA,NA,2025-07-11T00:00:00Z,NA,2025-07-01T00:00:00Z,634.5438386,NA,NA,556.0299768,22.30656566,NA,NA,23.74,NA,33.5,NA,dry,119,18,10,314.1592654,0.378788765,309.6612858,NA,-2215.163086,-4068.99585,-667.0736219,NA,0.690499603,-0.023816033,-0.173142665,0.164513635,0.73857802,B_2019_51_C_2025,459,11-Jul-25,2,2.5,1250.646534,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_2019_51_C,-24.99995,31.47,Goldilocks_C_2025,B_2019_51_2025_C,2025,Goldilocks_C,Skukuza,2019,NA,NA,male,Management,adult,11-Jul-25,NA,control,Granite,South,554.9358696,Thickets of the Sabie & Crocodile River,Moderately dense C. apiculatum/G.bicolor bush savanna with A..exuvialis & A. nigrescens,Slightly-moderately undulating plains which slope down to Sabie R,SK07: Skukuza,667.0736219,2215.163086,4068.99585,0,NA,NA,NA,NA,NA,NA,NA,2025-07-11T00:00:00Z,NA,2025-07-01T00:00:00Z,634.5438386,NA,NA,556.0299768,22.30656566,NA,NA,23.74,NA,33.5,NA,dry,119,18,10,314.1592654,0.378788765,309.6612858,NA,-2215.163086,-4068.99585,-667.0736219,NA,0.690499603,-0.023816033,-0.173142665,0.164513635,0.73857802,B_2019_51_C_2025,459,11-Jul-25,2,5,1250.646534,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_2020_100,-25.089355,31.243995,Albasini_2025,B_2020_100_2025,2025,Albasini,Pretoriuskop,2020,9-Dec-20,3-Dec-20,male,Natural,adult,9-Jul-25,1679,carcass,Granite,South,612.5492397,Lowveld Sour Bushveld of Pretoriuskop,Open-dense Terminalia sericea/Dichrostachys cinereatree savanna.  Pterocarpus angolensis is often a prominent tree,Moderately undulating plains below foothills of Great Escarp.(highest areas of landsys),SK01: Pretoriuskop,304.6948127,6418.899414,1380.727539,0,no,NA,NA,NA,NA,"area completely burned, could not do dung, browse, seedlings, or control (no point)",2020-12-03T00:00:00Z,2025-07-09T00:00:00Z,2020-12-01T00:00:00Z,2025-07-01T00:00:00Z,656.2625482,627.2409425,895.8774095,579.641005,21.78080808,21.48636364,21.21818182,23.34,31.5,32.9,early_wet,dry,199,22,10,314.1592654,0.633436674,258.4252547,NA,-6418.899414,-1380.727539,-304.6948127,NA,-0.381386159,1.659925522,0.496777716,0.59177236,0.599593232,B_2020_100_2025,305,9-Jul-25,2,15,1250.646534,0.2,4.666666667,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0.31,1.3,67.7,34.42,0,9.88,4.54,10.39,3.54,3.52,0.75,0.09,0.17,0.22,0.15,4.45,2.07,0.05,0.67,4.34,-16.12,1.55,46.58,1.31,-29.84
B_2021_14,-24.51872,31.894089,Verosa_2025,B_2021_14_2025,2025,Verosa,N'wanetsi,2021,13-Sep-21,17-Mar-21,female,Natural,adult,17-Jun-25,1553,carcass,Basalt,Central,390.5496916,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,1319.440897,2771.899902,4898.144531,0,yes,-24.51904,31.89435,NA,NA,NA,2021-03-17T00:00:00Z,2025-06-17T00:00:00Z,2021-03-01T00:00:00Z,2025-06-01T00:00:00Z,484.8011507,624.3557315,456.7371171,456.9178209,23.13333333,22.86818182,22.81818182,23.86666667,33.4,35.4,late_wet,dry,130,18,10,314.1592654,0.413802852,334.6516252,1.050821625,-2771.899902,-4898.144531,-1319.440897,0.695404684,0.548540588,-0.543136253,-1.379157262,-0.16958706,0.511387266,B_2021_14_2025,1319,17-Jun-25,2,15,1250.646534,0,0,0,0,0.2,1.86,NA,NA,NA,NA,NA,NA,1.17,5.38,50.91,1.99,18.3,29.56,11.75,15.89,13.78,13.86,13.51,0.25,0.17,0.09,0.21,5.95,67,0.12,1.78,6.35,-14.49,NA,NA,NA,NA
B_2021_14_C,-24.51783,31.8937,Verosa_C_2025,B_2021_14_2025_C,2025,Verosa_C,N'wanetsi,2021,NA,NA,female,Natural,adult,17-Jun-25,NA,control,Basalt,Central,390.5496916,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,1369.446872,2771.899902,4898.144531,0,NA,NA,NA,NA,NA,NA,NA,2025-06-17T00:00:00Z,NA,2025-06-01T00:00:00Z,484.8011507,NA,NA,456.9178209,23.13333333,NA,NA,23.86666667,NA,35.4,NA,dry,130,18,10,314.1592654,0.413802852,334.7067212,1.319085611,-2771.899902,-4898.144531,-1369.446872,1.173932864,0.548540588,-0.543136253,-1.471602021,-0.073066205,0.502281,B_2021_14_C_2025,1319,17-Jun-25,2,2.5,1250.646534,0,0,0,0,NA,2.74,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_2021_14_C,-24.51783,31.8937,Verosa_C_2025,B_2021_14_2025_C,2025,Verosa_C,N'wanetsi,2021,NA,NA,female,Natural,adult,17-Jun-25,NA,control,Basalt,Central,390.5496916,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,1369.446872,2771.899902,4898.144531,0,NA,NA,NA,NA,NA,NA,NA,2025-06-17T00:00:00Z,NA,2025-06-01T00:00:00Z,484.8011507,NA,NA,456.9178209,23.13333333,NA,NA,23.86666667,NA,35.4,NA,dry,130,18,10,314.1592654,0.413802852,334.7067212,1.319085611,-2771.899902,-4898.144531,-1369.446872,1.173932864,0.548540588,-0.543136253,-1.471602021,-0.073066205,0.502281,B_2021_14_C_2025,1319,17-Jun-25,2,5,1250.646534,0,0,0,0,NA,2.74,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_2021_14_C,-24.51783,31.8937,Verosa_C_2025,B_2021_14_2025_C,2025,Verosa_C,N'wanetsi,2021,NA,NA,female,Natural,adult,17-Jun-25,NA,control,Basalt,Central,390.5496916,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,1369.446872,2771.899902,4898.144531,0,NA,NA,NA,NA,NA,NA,NA,2025-06-17T00:00:00Z,NA,2025-06-01T00:00:00Z,484.8011507,NA,NA,456.9178209,23.13333333,NA,NA,23.86666667,NA,35.4,NA,dry,130,18,10,314.1592654,0.413802852,334.7067212,1.319085611,-2771.899902,-4898.144531,-1369.446872,1.173932864,0.548540588,-0.543136253,-1.471602021,-0.073066205,0.502281,B_2021_14_C_2025,1319,17-Jun-25,2,15,1250.646534,0,0,0,0,NA,2.74,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_2022_11,-24.536754,31.882148,Big_Bull_2025,B_2022_11_2025,2025,Big Bull,N'wanetsi,2022,22-Feb-22,15-Feb-22,male,Fighting,adult,11-Jun-25,1212,carcass,Basalt,Central,405.5562511,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,1645.319292,4528.797363,5264.649902,0,yes,-24.53668,31.88222,NA,NA,NA,2022-02-15T00:00:00Z,2025-06-11T00:00:00Z,2022-02-01T00:00:00Z,2025-06-01T00:00:00Z,484.8011507,439.8931763,710.5236981,456.9178209,23.13333333,22.81818182,22.89545455,23.86666667,33.1,35.4,late_wet,dry,79,13,10,314.1592654,0.25146481,339.1923764,NA,-4528.797363,-5264.649902,-1645.319292,NA,0.100559738,-0.772689352,-1.981600266,-0.884576627,0.686030478,B_2022_11_2025,1645,11-Jun-25,2,2.5,1250.646534,69,3.090909091,14,13,NA,NA,NA,NA,NA,NA,NA,NA,6.24,6.32,125.1,0.14,3.05,16.05,9.05,39.18,26.8,27.38,1.99,0.52,0.16,0.12,0.04,4.91,133.34,0.13,1.84,9.81,-13.84,NA,NA,NA,NA
B_2022_129_C,-25.12214,31.33038,Khensani_C_2025,B_2022_129_2025_C,2025,Khensani_C,Pretoriuskop,2022,NA,NA,female,Management,adult,10-Jul-25,NA,control,Granite,South,570.5978715,Combretum collinum / Combretum zeyheri woodland,Open-dense Terminalia sericea/Dichrostachys cinereatree savanna.  Pterocarpus angolensis is often a prominent tree,Moderately undulating plains below foothills of Great Escarp.(highest areas of landsys),SK01: Pretoriuskop,842.4374487,2631.378662,3434.723389,0,NA,NA,NA,NA,NA,"elephants were 100n of site, had to go 100m S instead",NA,2025-07-10T00:00:00Z,NA,2025-07-01T00:00:00Z,671.8596036,NA,NA,587.7765889,21.83434343,NA,NA,23.33,NA,33,NA,dry,352,38,10,314.1592654,1.120450799,293.1743976,0.350656872,-2631.378662,-3434.723389,-842.4374487,-0.55354628,0.584371265,0.373447475,-0.49733326,-0.0232652,0.398562234,B_2022_129_C_2025,931,10-Jul-25,2,5,1250.646534,0,0,0,0,NA,0.42,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_2022_129_C,-25.12214,31.33038,Khensani_C_2025,B_2022_129_2025_C,2025,Khensani_C,Pretoriuskop,2022,NA,NA,female,Management,adult,10-Jul-25,NA,control,Granite,South,570.5978715,Combretum collinum / Combretum zeyheri woodland,Open-dense Terminalia sericea/Dichrostachys cinereatree savanna.  Pterocarpus angolensis is often a prominent tree,Moderately undulating plains below foothills of Great Escarp.(highest areas of landsys),SK01: Pretoriuskop,842.4374487,2631.378662,3434.723389,0,NA,NA,NA,NA,NA,"elephants were 100n of site, had to go 100m S instead",NA,2025-07-10T00:00:00Z,NA,2025-07-01T00:00:00Z,671.8596036,NA,NA,587.7765889,21.83434343,NA,NA,23.33,NA,33,NA,dry,352,38,10,314.1592654,1.120450799,293.1743976,0.350656872,-2631.378662,-3434.723389,-842.4374487,-0.55354628,0.584371265,0.373447475,-0.49733326,-0.0232652,0.398562234,B_2022_129_C_2025,931,10-Jul-25,2,10,1250.646534,0,0,0,0,NA,0.42,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_2022_138,-24.07606,31.744968,Olifants_2025,B_2022_138_2025,2025,Olifants,Houtboschrand,2022,20-Dec-22,13-Dec-22,female,Natural,adult,18-Jun-25,918,carcass,Basalt,Central,363.7847896,Combretum / Acacia nigrescens Rugged Veld,Moderately dense to dense C. apiculatum/A. nigrescens bush savanna with T.pruniodes/G.bicolor bush savanna on midslope,Gently undulating plains sloping down to Olifants R.On a macro scale it generally represents a footslope,SA04: Balule,50.28523131,2978.134521,3763.831055,0,no,NA,NA,NA,NA,"road interfeers N, went south for control",2022-12-13T00:00:00Z,2025-06-18T00:00:00Z,2022-12-01T00:00:00Z,2025-06-01T00:00:00Z,406.3501855,410.4112724,443.2675395,373.8297424,24.04040404,24.00454545,23.90454545,24.73333333,35.3,37.2,early_wet,dry,160,19,10,314.1592654,0.509295818,331.5220281,0.576613364,-2978.134521,-3763.831055,-50.28523131,-0.150486031,0.495954048,0.167317658,0.967098163,0.369970959,0.542326008,B_2022_138_2025,50,18-Jun-25,2,0.5,1250.646534,0.45,5,19,0,0.2,0.78,NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_2022_138,-24.07606,31.744968,Olifants_2025,B_2022_138_2025,2025,Olifants,Houtboschrand,2022,20-Dec-22,13-Dec-22,female,Natural,adult,18-Jun-25,918,carcass,Basalt,Central,363.7847896,Combretum / Acacia nigrescens Rugged Veld,Moderately dense to dense C. apiculatum/A. nigrescens bush savanna with T.pruniodes/G.bicolor bush savanna on midslope,Gently undulating plains sloping down to Olifants R.On a macro scale it generally represents a footslope,SA04: Balule,50.28523131,2978.134521,3763.831055,0,no,NA,NA,NA,NA,"road interfeers N, went south for control",2022-12-13T00:00:00Z,2025-06-18T00:00:00Z,2022-12-01T00:00:00Z,2025-06-01T00:00:00Z,406.3501855,410.4112724,443.2675395,373.8297424,24.04040404,24.00454545,23.90454545,24.73333333,35.3,37.2,early_wet,dry,160,19,10,314.1592654,0.509295818,331.5220281,0.576613364,-2978.134521,-3763.831055,-50.28523131,-0.150486031,0.495954048,0.167317658,0.967098163,0.369970959,0.542326008,B_2022_138_2025,50,18-Jun-25,2,2.5,1250.646534,0.45,5,19,0,0.2,0.78,NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_2022_138,-24.07606,31.744968,Olifants_2025,B_2022_138_2025,2025,Olifants,Houtboschrand,2022,20-Dec-22,13-Dec-22,female,Natural,adult,18-Jun-25,918,carcass,Basalt,Central,363.7847896,Combretum / Acacia nigrescens Rugged Veld,Moderately dense to dense C. apiculatum/A. nigrescens bush savanna with T.pruniodes/G.bicolor bush savanna on midslope,Gently undulating plains sloping down to Olifants R.On a macro scale it generally represents a footslope,SA04: Balule,50.28523131,2978.134521,3763.831055,0,no,NA,NA,NA,NA,"road interfeers N, went south for control",2022-12-13T00:00:00Z,2025-06-18T00:00:00Z,2022-12-01T00:00:00Z,2025-06-01T00:00:00Z,406.3501855,410.4112724,443.2675395,373.8297424,24.04040404,24.00454545,23.90454545,24.73333333,35.3,37.2,early_wet,dry,160,19,10,314.1592654,0.509295818,331.5220281,0.576613364,-2978.134521,-3763.831055,-50.28523131,-0.150486031,0.495954048,0.167317658,0.967098163,0.369970959,0.542326008,B_2022_138_2025,50,18-Jun-25,2,5,1250.646534,0.45,5,19,0,0.2,0.78,NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_2022_138_C,-24.07708,31.74489,Olifants_C_2025,B_2022_138_2025_C,2025,Olifants_C,Houtboschrand,2022,NA,NA,female,Natural,adult,18-Jun-25,NA,control,Basalt,Central,363.7847896,Combretum / Acacia nigrescens Rugged Veld,Moderately dense to dense C. apiculatum/A. nigrescens bush savanna with T.pruniodes/G.bicolor bush savanna on midslope,Gently undulating plains sloping down to Olifants R.On a macro scale it generally represents a footslope,SA04: Balule,162.3396693,2978.134521,3763.831055,0,NA,NA,NA,NA,NA,NA,NA,2025-06-18T00:00:00Z,NA,2025-06-01T00:00:00Z,406.3501855,NA,NA,373.8297424,24.04040404,NA,NA,24.73333333,NA,37.2,NA,dry,160,19,10,314.1592654,0.509295818,331.2833966,0.620576488,-2978.134521,-3763.831055,-162.3396693,-0.072064795,0.495954048,0.167317658,0.759946007,0.337788229,0.542669657,B_2022_138_C_2025,150,18-Jun-25,2,10,1250.646534,0,0,0,0,0.08,0.86,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_2022_138_C,-24.07708,31.74489,Olifants_C_2025,B_2022_138_2025_C,2025,Olifants_C,Houtboschrand,2022,NA,NA,female,Natural,adult,18-Jun-25,NA,control,Basalt,Central,363.7847896,Combretum / Acacia nigrescens Rugged Veld,Moderately dense to dense C. apiculatum/A. nigrescens bush savanna with T.pruniodes/G.bicolor bush savanna on midslope,Gently undulating plains sloping down to Olifants R.On a macro scale it generally represents a footslope,SA04: Balule,162.3396693,2978.134521,3763.831055,0,NA,NA,NA,NA,NA,NA,NA,2025-06-18T00:00:00Z,NA,2025-06-01T00:00:00Z,406.3501855,NA,NA,373.8297424,24.04040404,NA,NA,24.73333333,NA,37.2,NA,dry,160,19,10,314.1592654,0.509295818,331.2833966,0.620576488,-2978.134521,-3763.831055,-162.3396693,-0.072064795,0.495954048,0.167317658,0.759946007,0.337788229,0.542669657,B_2022_138_C_2025,150,18-Jun-25,2,15,1250.646534,0,0,0,0,0.08,0.86,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
