site,nickname,gender,age,lat,long,date_report,est_d_death,date_visit,age_days,transect,species,distance_m,browsed,notes,year_sampled,unique_id,y_obs,section,age_class,cause_death,soil_type,type,region,average_rainfall_mm,dist2road,dist2river,dist2aw,mass_bones,pellets_dung,elephant_dung,pat_dung,zebra_dung,precip_12mo_before_death,precip_12mo_after_death,precip_12mo_before_survey,average_precip_16_25,temp_12mo_before_death,temp_12mo_after_death,temp_12mo_before_survey,average_temp_16_24,temp_max_12mo_before_death,temp_max_12mo_before_survey,season_death,ele_density_2017_buf,hyena_density_2015_idw
B_2023_38,Mahlati,Male,Adult,-23.26031,31.46411,2023-May-26,5/12/2023,8/7/2023,87,W,Colophospermum_mopane,4.1,7,dng,2023,B_2023_38_2023,2023,Shingwedzi,adult,Natural,Basalt,carcass,North,402.0563411,23.69814816,10152.50586,4480.57959,104.99,NA,9.58,NA,NA,357.7837964,214.9998305,365.3916154,386.7207959,23.51818182,23.63636364,23.76363636,23.52474747,34.6,34.6,dry,0.964478955,0.420685321
B_2022_37,Nhlanganini,Male,Adult,-23.86798,31.54196,2022-May-04,4/28/2022,8/17/2023,476,SE,Colophospermum_mopane,4.1,5,dng,2023,B_2022_37_2023,2022,Letaba,adult,Natural,Basalt,carcass,Central,366.0817611,139.2737201,4837.447266,8105.197266,35.36,NA,2.87,NA,NA,411.3091843,464.5164974,457.9195652,416.4311916,23.40909091,23.73181818,24.00454545,23.71111111,34.8,34,dry,1.00585924,0.374042789
B_2022_31,Bububu,Male,Adult,-23.07579,30.91659,2023-Apr-05,4/10/2022,8/10/2023,487,SE,Colophospermum_mopane,4,10,NA,2023,B_2022_31_2023,2022,Shangoni,adult,Poached,Granite,carcass,North,379.1720883,1199.898649,2460.64209,6797.304199,39.75,NA,2.55,0.05,NA,361.1855645,384.218508,382.5109634,415.9791191,22.53181818,23.08636364,23.34090909,22.95505051,32.8,33.4,dry,0.073211274,0.351075808
B_2023_21,Marula,Male,Adult,-25.08175,31.52685,2023-Feb-25,2/21/2023,7/20/2023,149,SW,Combretum_imberbe,4,5,NA,2023,B_2023_21_2023,2023,Skukuza,adult,Natural,Granite,carcass,South,484.1252237,397.1828108,4222.413086,3396.848633,1.2,0.15,2.87,NA,NA,806.5520139,437.8057995,753.3287711,551.7532495,22.02272727,22.45,22.45909091,22.29494949,31.5,31.5,late_wet,0.61433808,0.336212901
B_2022_61,Mopane,Male,Adult,-23.12896,31.43464,2022-Jul-07,7/7/2022,8/9/2023,398,E,Colophospermum_mopane,4,4,dng,2023,B_2022_61_2023,2022,Shingwedzi,adult,DCA,Basalt,carcass,North,384.6655571,524.4575113,1548.173096,2296.010254,25.69,0.01,0.55,NA,NA,400.0614641,348.7654159,349.3315204,373.3621478,23.18636364,23.85909091,23.85909091,23.62474747,34.4,35,dry,2.247267796,0.208349568
B_2022_75,Xidulu,Male,Adult,-23.0356,30.91466,2022-Aug-13,8/6/2022,8/11/2023,370,SW,Colophospermum_mopane,4,6,dng,2023,B_2022_75_2023,2022,Shangoni,adult,Natural,Granite,carcass,North,382.399147,508.4170685,3462.787598,5057.787598,20.51,0.08,11.74,NA,NA,366.7219651,347.0202868,347.0202868,401.4586152,22.75454545,23.6,23.51818182,23.16161616,33.1,33.7,dry,1.00585924,0.353363812
B_2020_100,Albasini,Male,Adult,-25.08936,31.244,2020-Dec-09,12/3/2020,8/29/2023,999,S,Gymnosporia_senegalensis,3.9,8,insect damage,2023,B_2020_100_2023,2020,Pretoriuskop,adult,Natural,Granite,carcass,South,612.5492397,304.6948127,6418.899414,1380.727539,3.13,0.1,1.78,0.41,0.44,627.2409425,895.8774095,861.9257221,656.2625482,21.48636364,21.21818182,21.91363636,21.78080808,31.5,32.3,early_wet,0.633436674,0.599593232
B_2023_19,Flats,Female,Adult,-23.0671,31.3515,2023-Feb-23,2/21/2023,8/8/2023,168,NE,Colophospermum_mopane,3.8,6,NA,2023,B_2023_19_2023,2023,Shingwedzi,adult,Natural,Basalt,carcass,North,409.2332781,1133.617664,2712.178955,3233.879639,0.99,0.01,10.93,0.29,NA,441.4717784,180.15639,375.5803435,403.9019436,23.71818182,24.04545455,24.08181818,23.81212121,35.2,35.2,late_wet,1.104535305,0.238616085
B_2023_5,Giriyondo,Male,Adult,-23.70609,31.57687,2023-Jan-12,1/10/2023,8/18/2023,220,SW,Colophospermum_mopane,3.7,9,NA,2023,B_2023_5_2023,2023,Letaba,adult,Natural,Basalt,carcass,Central,360.4362185,19.14731014,7000.228027,4334.963867,3.38,NA,6.73,0.18,NA,322.6516035,351.8327339,393.2765558,383.8360305,23.36818182,23.55909091,23.66818182,23.40909091,34.1,33.8,late_wet,0.547493004,0.372302675
B_2022_61,Mopane,Male,Adult,-23.12896,31.43464,2022-Jul-07,7/7/2022,8/9/2023,398,S,Colophospermum_mopane,3.7,6,dng,2023,B_2022_61_2023,2022,Shingwedzi,adult,DCA,Basalt,carcass,North,384.6655571,524.4575113,1548.173096,2296.010254,25.69,0.01,0.55,NA,NA,400.0614641,348.7654159,349.3315204,373.3621478,23.18636364,23.85909091,23.85909091,23.62474747,34.4,35,dry,2.247267796,0.208349568
B_2022_31,Bububu,Male,Adult,-23.07579,30.91659,2023-Apr-05,4/10/2022,8/10/2023,487,E,Colophospermum_mopane,3.6,2,significant mopane worm defoliation,2023,B_2022_31_2023,2022,Shangoni,adult,Poached,Granite,carcass,North,379.1720883,1199.898649,2460.64209,6797.304199,39.75,NA,2.55,0.05,NA,361.1855645,384.218508,382.5109634,415.9791191,22.53181818,23.08636364,23.34090909,22.95505051,32.8,33.4,dry,0.073211274,0.351075808
B_2019_51,Goldilocks,Male,Adult,-25.00095,31.47464,2019-Jul-09,7/9/2019,7/27/2023,1479,NE,Acacia_nigrescens,3.6,5,dng,2023,B_2019_51_2023,2019,Skukuza,adult,Management,Granite,carcass,South,554.9358696,458.962897,2215.163086,4068.99585,109.14,0.18,0.12,0.03,NA,507.0473132,499.5334642,733.8088856,565.1577309,22.42272727,21.91363636,22.37727273,22.22323232,32.7,31.6,dry,0.413802852,0.691881655
B_2022_33,Msinya,Male,Sub Adult,-23.06978,30.91227,2023-Apr-04,4/9/2022,8/10/2023,488,W,Colophospermum_mopane,3.6,7,dng,2023,B_2022_33_2023,2022,Shangoni,sub-adult,Poached,Granite,carcass,North,371.9511807,1089.562752,2585.275391,6672.101074,122.84,NA,1.04,NA,NA,361.1855645,384.218508,382.5109634,415.9791191,22.53181818,23.08636364,23.34090909,22.95505051,32.8,33.4,dry,0.353323974,0.354058543
B_2020_6,Mandzemba,Male,Adult,-23.0362,31.48537,2020-Feb-01,1/30/2020,8/15/2023,1293,SW,Dichrostachys_cinerea,3.5,5,NA,2023,B_2020_6_2023,2020,Shingwedzi,adult,Natural,Basalt,carcass,North,409.7337338,1423.558839,8430.255859,3671.312012,38.95,NA,0.53,NA,NA,362.7603145,496.7391738,317.9373112,369.3038834,24.09090909,23.45,23.95909091,23.73787879,34.3,34.5,late_wet,0.576140894,0.294573147
B_2022_61,Mopane,Male,Adult,-23.12896,31.43464,2022-Jul-07,7/7/2022,8/9/2023,398,NE,Colophospermum_mopane,3.5,2,dng,2023,B_2022_61_2023,2022,Shingwedzi,adult,DCA,Basalt,carcass,North,384.6655571,524.4575113,1548.173096,2296.010254,25.69,0.01,0.55,NA,NA,400.0614641,348.7654159,349.3315204,373.3621478,23.18636364,23.85909091,23.85909091,23.62474747,34.4,35,dry,2.247267796,0.208349568
B_2022_61,Mopane,Male,Adult,-23.12896,31.43464,2022-Jul-07,7/7/2022,8/9/2023,398,S,Colophospermum_mopane,3.5,NA,dng,2023,B_2022_61_2023,2022,Shingwedzi,adult,DCA,Basalt,carcass,North,384.6655571,524.4575113,1548.173096,2296.010254,25.69,0.01,0.55,NA,NA,400.0614641,348.7654159,349.3315204,373.3621478,23.18636364,23.85909091,23.85909091,23.62474747,34.4,35,dry,2.247267796,0.208349568
B_2022_33,Msinya,Male,Sub Adult,-23.06978,30.91227,2023-Apr-04,4/9/2022,8/10/2023,488,NW,Colophospermum_mopane,3.5,NA,dng,2023,B_2022_33_2023,2022,Shangoni,sub-adult,Poached,Granite,carcass,North,371.9511807,1089.562752,2585.275391,6672.101074,122.84,NA,1.04,NA,NA,361.1855645,384.218508,382.5109634,415.9791191,22.53181818,23.08636364,23.34090909,22.95505051,32.8,33.4,dry,0.353323974,0.354058543
B_2022_11,Big Bull,Male,Adult,-24.536754,31.882148,2022-Feb-22,2/15/2022,7/25/2023,525,E,Ehretia_amoena,3.4,0,NA,2023,B_2022_11_2023,2022,N'wanetsi,adult,Fighting,Basalt,carcass,Central,405.5562511,1645.319292,4528.797363,5264.649902,93.12,NA,NA,NA,NA,439.8931763,710.5236981,617.0794928,484.8011507,22.81818182,22.89545455,23.35909091,23.13333333,33.1,33.2,late_wet,0.25146481,0.686030478
B_2023_21,Marula,Male,Adult,-25.08175,31.52685,2023-Feb-25,2/21/2023,7/20/2023,149,S,Combretum_imberbe,3.4,10,NA,2023,B_2023_21_2023,2023,Skukuza,adult,Natural,Granite,carcass,South,484.1252237,397.1828108,4222.413086,3396.848633,1.2,0.15,2.87,NA,NA,806.5520139,437.8057995,753.3287711,551.7532495,22.02272727,22.45,22.45909091,22.29494949,31.5,31.5,late_wet,0.61433808,0.336212901
B_2022_33,Msinya,Male,Sub Adult,-23.06978,30.91227,2023-Apr-04,4/9/2022,8/10/2023,488,W,Colophospermum_mopane,3.4,NA,dng,2023,B_2022_33_2023,2022,Shangoni,sub-adult,Poached,Granite,carcass,North,371.9511807,1089.562752,2585.275391,6672.101074,122.84,NA,1.04,NA,NA,361.1855645,384.218508,382.5109634,415.9791191,22.53181818,23.08636364,23.34090909,22.95505051,32.8,33.4,dry,0.353323974,0.354058543
B_2018_49,Phys,Male,Adult,-23.14099,31.42011,2018-Apr-03,3/29/2018,8/3/2023,1953,W,Philenoptera_violacea,3.3,7,dng,2023,B_2018_49_2023,2018,Shingwedzi,adult,Natural,Basalt,carcass,North,388.6570397,195.1518768,3655.055664,896.7581177,70.43,0.36,0.72,NA,0.06,404.2888272,330.6866746,349.3315204,373.3621478,23.27727273,23.72727273,23.85909091,23.62474747,33.2,35,late_wet,2.330028367,0.151754985
B_2023_19,Flats,Female,Adult,-23.0671,31.3515,2023-Feb-23,2/21/2023,8/8/2023,168,E,Colophospermum_mopane,3.2,7,NA,2023,B_2023_19_2023,2023,Shingwedzi,adult,Natural,Basalt,carcass,North,409.2332781,1133.617664,2712.178955,3233.879639,0.99,0.01,10.93,0.29,NA,441.4717784,180.15639,375.5803435,403.9019436,23.71818182,24.04545455,24.08181818,23.81212121,35.2,35.2,late_wet,1.104535305,0.238616085
B_2019_51,Goldilocks,Male,Adult,-25.00095,31.47464,2019-Jul-09,7/9/2019,7/27/2023,1479,E,Acacia_nigrescens,3.2,4,dng,2023,B_2019_51_2023,2019,Skukuza,adult,Management,Granite,carcass,South,554.9358696,458.962897,2215.163086,4068.99585,109.14,0.18,0.12,0.03,NA,507.0473132,499.5334642,733.8088856,565.1577309,22.42272727,21.91363636,22.37727273,22.22323232,32.7,31.6,dry,0.413802852,0.691881655
B_2020_6,Mandzemba,Male,Adult,-23.0362,31.48537,2020-Feb-01,1/30/2020,8/15/2023,1293,NW,Colophospermum_mopane,3.2,0,NA,2023,B_2020_6_2023,2020,Shingwedzi,adult,Natural,Basalt,carcass,North,409.7337338,1423.558839,8430.255859,3671.312012,38.95,NA,0.53,NA,NA,362.7603145,496.7391738,317.9373112,369.3038834,24.09090909,23.45,23.95909091,23.73787879,34.3,34.5,late_wet,0.576140894,0.294573147
B_2023_15,Woody,Male,Adult,-25.15009,31.2842,2023-Jan-28,1/25/2023,7/24/2023,180,NE,Gymnosporia_senegalensis,3.2,1,dng,2023,B_2023_15_2023,2023,Pretoriuskop,adult,Natural,Granite,carcass,South,560.6265607,124.7936758,648.3532715,2191.235352,0.54,0.04,3.36,NA,NA,647.1735821,925.7168159,974.2053509,727.2266557,21.39545455,21.44090909,21.61363636,21.48686869,32,32,late_wet,1.072704316,0.402141471
B_2023_15,Woody,Male,Adult,-25.15009,31.2842,2023-Jan-28,1/25/2023,7/24/2023,180,S,Dichrostachys_cinerea,3.2,4,dng,2023,B_2023_15_2023,2023,Pretoriuskop,adult,Natural,Granite,carcass,South,560.6265607,124.7936758,648.3532715,2191.235352,0.54,0.04,3.36,NA,NA,647.1735821,925.7168159,974.2053509,727.2266557,21.39545455,21.44090909,21.61363636,21.48686869,32,32,late_wet,1.072704316,0.402141471
B_2022_62,Vutivi,Male,Adult,-23.00228,31.47349,2022-Jul-16,7/9/2022,8/14/2023,401,W,Colophospermum_mopane,3.1,10,NA,2023,B_2022_62_2023,2022,Shingwedzi,adult,Natural,Basalt,carcass,North,443.7607428,1763.247907,9244.009766,2769.776611,64.98,NA,5.6,NA,NA,416.4666531,317.2903442,317.9373112,369.3038834,23.3,23.95909091,23.95909091,23.73787879,34.4,34.5,dry,0.194169031,0.256203977
B_2022_99,Alastair Sinclair,Female,Adult,-24.412841,31.968918,2022-Nov-23,11/19/2022,8/22/2023,276,W,Grewia_bicolor,3,8,NA,2023,B_2022_99_2023,2022,N'wanetsi,adult,Natural,Basalt,carcass,Central,430.5791748,67.81955657,1533.990479,3461.485352,1.5,NA,0.34,0.15,NA,619.6189351,757.478292,702.6497264,564.483619,23.35909091,23.22727273,23.59090909,23.40454545,33.6,33.6,early_wet,0.563408499,0.312610808
B_2023_7,Beautiful,Male,Adult,-25.07005,31.34907,2023-Jan-14,1/14/2023,7/28/2023,195,N,Acacia_exuvialis,3,NA,NA,2023,B_2023_7_2023,2023,Pretoriuskop,adult,Management,Granite,carcass,South,578.7707393,77.00154793,1727.896851,5030.979004,9.9,0.38,8.76,0.46,0.6,575.9107504,800.1718283,854.7009468,640.8972425,21.95,22.05909091,22.21363636,22.06060606,32,31.7,late_wet,0.751211331,0.42696821
B_2022_61,Mopane,Male,Adult,-23.12896,31.43464,2022-Jul-07,7/7/2022,8/9/2023,398,N,Colophospermum_mopane,3,8,dng,2023,B_2022_61_2023,2022,Shingwedzi,adult,DCA,Basalt,carcass,North,384.6655571,524.4575113,1548.173096,2296.010254,25.69,0.01,0.55,NA,NA,400.0614641,348.7654159,349.3315204,373.3621478,23.18636364,23.85909091,23.85909091,23.62474747,34.4,35,dry,2.247267796,0.208349568
B_2022_37,Nhlanganini,Male,Adult,-23.86798,31.54196,2022-May-04,4/28/2022,8/17/2023,476,E,Colophospermum_mopane,3,3,dng,2023,B_2022_37_2023,2022,Letaba,adult,Natural,Basalt,carcass,Central,366.0817611,139.2737201,4837.447266,8105.197266,35.36,NA,2.87,NA,NA,411.3091843,464.5164974,457.9195652,416.4311916,23.40909091,23.73181818,24.00454545,23.71111111,34.8,34,dry,1.00585924,0.374042789
B_2022_37,Nhlanganini,Male,Adult,-23.86798,31.54196,2022-May-04,4/28/2022,8/17/2023,476,NE,Colophospermum_mopane,3,5,dng,2023,B_2022_37_2023,2022,Letaba,adult,Natural,Basalt,carcass,Central,366.0817611,139.2737201,4837.447266,8105.197266,35.36,NA,2.87,NA,NA,411.3091843,464.5164974,457.9195652,416.4311916,23.40909091,23.73181818,24.00454545,23.71111111,34.8,34,dry,1.00585924,0.374042789
B_2023_29,Windmill,Male,Adult,-23.89851,31.55128,2023-Apr-12,4/7/2023,8/17/2023,132,NE,Colophospermum_mopane,3,6,NA,2023,B_2023_29_2023,2023,Lower Sabie,adult,Natural,Basalt,carcass,Central,350.4948033,768.4877992,6237.34375,6559.162109,43.85,NA,5.93,0.53,NA,418.5302786,276.0933066,414.534133,374.9893524,23.43636364,23.71818182,23.84545455,23.55757576,33.7,33.7,dry,0.78304232,0.492691541
B_2023_15,Woody,Male,Adult,-25.15009,31.2842,2023-Jan-28,1/25/2023,7/24/2023,180,S,Terminalia_sericea,3,9,dng,2023,B_2023_15_2023,2023,Pretoriuskop,adult,Natural,Granite,carcass,South,560.6265607,124.7936758,648.3532715,2191.235352,0.54,0.04,3.36,NA,NA,647.1735821,925.7168159,974.2053509,727.2266557,21.39545455,21.44090909,21.61363636,21.48686869,32,32,late_wet,1.072704316,0.402141471
B_2022_37,Nhlanganini,Male,Adult,-23.86798,31.54196,2022-May-04,4/28/2022,8/17/2023,476,N,Colophospermum_mopane,2.8,4,dng,2023,B_2022_37_2023,2022,Letaba,adult,Natural,Basalt,carcass,Central,366.0817611,139.2737201,4837.447266,8105.197266,35.36,NA,2.87,NA,NA,411.3091843,464.5164974,457.9195652,416.4311916,23.40909091,23.73181818,24.00454545,23.71111111,34.8,34,dry,1.00585924,0.374042789
B_2023_15,Woody,Male,Adult,-25.15009,31.2842,2023-Jan-28,1/25/2023,7/24/2023,180,SW,Dichrostachys_cinerea,2.8,2,dng,2023,B_2023_15_2023,2023,Pretoriuskop,adult,Natural,Granite,carcass,South,560.6265607,124.7936758,648.3532715,2191.235352,0.54,0.04,3.36,NA,NA,647.1735821,925.7168159,974.2053509,727.2266557,21.39545455,21.44090909,21.61363636,21.48686869,32,32,late_wet,1.072704316,0.402141471
B_2023_19,Flats,Female,Adult,-23.0671,31.3515,2023-Feb-23,2/21/2023,8/8/2023,168,N,Colophospermum_mopane,2.7,10,1 felled,2023,B_2023_19_2023,2023,Shingwedzi,adult,Natural,Basalt,carcass,North,409.2332781,1133.617664,2712.178955,3233.879639,0.99,0.01,10.93,0.29,NA,441.4717784,180.15639,375.5803435,403.9019436,23.71818182,24.04545455,24.08181818,23.81212121,35.2,35.2,late_wet,1.104535305,0.238616085
B_2022_56,Kule,Male,Adult,-23.11656,31.40627,2022-Jun-28,6/28/2022,8/9/2023,407,S,Colophospermum_mopane,2.7,NA,dng,2023,B_2022_56_2023,2022,Shingwedzi,adult,DCA,Basalt,carcass,North,391.0012146,1732.032921,2305.401855,1704.212646,0.56,0.1,1.95,0.34,NA,403.5015337,342.2207525,349.3315204,373.3621478,23.23636364,24.04545455,23.99090909,23.72878788,34.4,35.1,dry,1.903493119,0.222140359
B_2020_100,Albasini,Male,Adult,-25.08936,31.244,2020-Dec-09,12/3/2020,8/29/2023,999,SW,Combretum_apiculatum,2.6,0,insect damage,2023,B_2020_100_2023,2020,Pretoriuskop,adult,Natural,Granite,carcass,South,612.5492397,304.6948127,6418.899414,1380.727539,3.13,0.1,1.78,0.41,0.44,627.2409425,895.8774095,861.9257221,656.2625482,21.48636364,21.21818182,21.91363636,21.78080808,31.5,32.3,early_wet,0.633436674,0.599593232
B_2022_37,Nhlanganini,Male,Adult,-23.86798,31.54196,2022-May-04,4/28/2022,8/17/2023,476,S,Colophospermum_mopane,2.5,NA,dng,2023,B_2022_37_2023,2022,Letaba,adult,Natural,Basalt,carcass,Central,366.0817611,139.2737201,4837.447266,8105.197266,35.36,NA,2.87,NA,NA,411.3091843,464.5164974,457.9195652,416.4311916,23.40909091,23.73181818,24.00454545,23.71111111,34.8,34,dry,1.00585924,0.374042789
B_2023_5,Giriyondo,Male,Adult,-23.70609,31.57687,2023-Jan-12,1/10/2023,8/18/2023,220,W,Colophospermum_mopane,2.4,6,NA,2023,B_2023_5_2023,2023,Letaba,adult,Natural,Basalt,carcass,Central,360.4362185,19.14731014,7000.228027,4334.963867,3.38,NA,6.73,0.18,NA,322.6516035,351.8327339,393.2765558,383.8360305,23.36818182,23.55909091,23.66818182,23.40909091,34.1,33.8,late_wet,0.547493004,0.372302675
B_2022_54,Marheya,Male,Adult,-24.54332,31.79992,2022-Aug-29,6/30/2022,8/21/2023,417,W,Gymnosporia_senegalensis,2.3,0,dng,2023,B_2022_54_2023,2022,N'wanetsi,adult,Natural,Basalt,carcass,Central,454.4447684,2159.596738,3178.992432,4256.434082,31.55,0.03,3.28,NA,0.02,548.5995536,697.8758569,723.3077826,545.4777867,22.15,22.87272727,22.81818182,22.6520202,32.3,32.4,dry,0.884901484,0.859840855
B_2022_61,Mopane,Male,Adult,-23.12896,31.43464,2022-Jul-07,7/7/2022,8/9/2023,398,N,Colophospermum_mopane,1.9,4,dng,2023,B_2022_61_2023,2022,Shingwedzi,adult,DCA,Basalt,carcass,North,384.6655571,524.4575113,1548.173096,2296.010254,25.69,0.01,0.55,NA,NA,400.0614641,348.7654159,349.3315204,373.3621478,23.18636364,23.85909091,23.85909091,23.62474747,34.4,35,dry,2.247267796,0.208349568
B_2022_61,Mopane,Male,Adult,-23.12896,31.43464,2022-Jul-07,7/7/2022,8/9/2023,398,S,Colophospermum_mopane,1.9,7,dng,2023,B_2022_61_2023,2022,Shingwedzi,adult,DCA,Basalt,carcass,North,384.6655571,524.4575113,1548.173096,2296.010254,25.69,0.01,0.55,NA,NA,400.0614641,348.7654159,349.3315204,373.3621478,23.18636364,23.85909091,23.85909091,23.62474747,34.4,35,dry,2.247267796,0.208349568
B_2023_38,Mahlati,Male,Adult,-23.26031,31.46411,2023-May-26,5/12/2023,8/7/2023,87,SE,Colophospermum_mopane,1.8,NA,dng,2023,B_2023_38_2023,2023,Shingwedzi,adult,Natural,Basalt,carcass,North,402.0563411,23.69814816,10152.50586,4480.57959,104.99,NA,9.58,NA,NA,357.7837964,214.9998305,365.3916154,386.7207959,23.51818182,23.63636364,23.76363636,23.52474747,34.6,34.6,dry,0.964478955,0.420685321
B_2019_51,Goldilocks,Male,Adult,-25.00095,31.47464,2019-Jul-09,7/9/2019,7/27/2023,1479,N,Spirostachys_africana,1.4,10,dng,2023,B_2019_51_2023,2019,Skukuza,adult,Management,Granite,carcass,South,554.9358696,458.962897,2215.163086,4068.99585,109.14,0.18,0.12,0.03,NA,507.0473132,499.5334642,733.8088856,565.1577309,22.42272727,21.91363636,22.37727273,22.22323232,32.7,31.6,dry,0.413802852,0.691881655
B_2022_54,Marheya,Male,Adult,-24.54332,31.79992,2022-Aug-29,6/30/2022,8/21/2023,417,W,Gymnosporia_senegalensis,1.4,0,dng,2023,B_2022_54_2023,2022,N'wanetsi,adult,Natural,Basalt,carcass,Central,454.4447684,2159.596738,3178.992432,4256.434082,31.55,0.03,3.28,NA,0.02,548.5995536,697.8758569,723.3077826,545.4777867,22.15,22.87272727,22.81818182,22.6520202,32.3,32.4,dry,0.884901484,0.859840855
B_2019_51,Goldilocks,Male,Adult,-25.00095,31.47464,2019-Jul-09,7/9/2019,7/27/2023,1479,S,Spirostachys_africana,1.1,10,dng,2023,B_2019_51_2023,2019,Skukuza,adult,Management,Granite,carcass,South,554.9358696,458.962897,2215.163086,4068.99585,109.14,0.18,0.12,0.03,NA,507.0473132,499.5334642,733.8088856,565.1577309,22.42272727,21.91363636,22.37727273,22.22323232,32.7,31.6,dry,0.413802852,0.691881655
B_2023_38,Mahlati,Male,Adult,-23.26031,31.46411,2023-May-26,5/12/2023,8/7/2023,87,NE,Colophospermum_mopane,1,NA,dng,2023,B_2023_38_2023,2023,Shingwedzi,adult,Natural,Basalt,carcass,North,402.0563411,23.69814816,10152.50586,4480.57959,104.99,NA,9.58,NA,NA,357.7837964,214.9998305,365.3916154,386.7207959,23.51818182,23.63636364,23.76363636,23.52474747,34.6,34.6,dry,0.964478955,0.420685321
B_2018_49,Phys,Male,Adult,-23.14099,31.42011,2018-Apr-03,3/29/2018,8/3/2023,1953,N,Philenoptera_violacea,0.5,0,dng,2023,B_2018_49_2023,2018,Shingwedzi,adult,Natural,Basalt,carcass,North,388.6570397,195.1518768,3655.055664,896.7581177,70.43,0.36,0.72,NA,0.06,404.2888272,330.6866746,349.3315204,373.3621478,23.27727273,23.72727273,23.85909091,23.62474747,33.2,35,late_wet,2.330028367,0.151754985
B_2022_30,Airport,NA,NA,-24.97095,31.61932,NA,15-Apr-22,9/24/2024,893,E,Grewia_bicolor,15,10,NA,2024,B_2022_30_2024,2022,Skukuza,adult,DCA,Granite,carcass,South,475.9185388,632.8392603,1640.893921,4457.464355,0.48,0.05,3.16,0.89,NA,578.2764215,709.1182847,502.9813328,554.5272274,21.95,22.24090909,22.45909091,22.31717172,32.1,32.6,dry,1.228676161,1.091078465
B_2023_124,Croc Hill,NA,NA,-25.42385,31.97395,NA,11-Nov-23,10/24/2024,348,NE,Acacia_nigrescens,15,10,NA,2024,B_2023_124_2024,2023,Crocodile Bridge,Adult,DCA,Basalt,carcass,South,621.7882109,889.1627525,3674.843262,4780.487793,2.18,1.14,6.68,NA,NA,924.1657186,587.6621022,573.1055226,707.6085071,23.16363636,23.41818182,23.12727273,23.00353535,32.2,33.1,early_wet,0.296028194,0.536909456
B_2023_66,Machalolo,NA,NA,-23.81536,31.49551,NA,16-Jul-23,11/7/2024,480,SE,Colophospermum_mopane,15,3,NA,2024,B_2023_66_2024,2023,Letaba,adult,Management,Basalt,carcass,Central,365.0032478,1200.249433,4883.600586,7517.097656,0.51,0.02,1.52,0.62,NA,473.4461799,275.8268936,245.7999926,426.8250235,23.72727273,23.7,23.79090909,23.37676768,33.6,34.4,dry,1.177746579,0.411476575
B_2023_76,Machayl,NA,NA,-22.593971,31.297366,NA,5-Sep-23,11/26/2024,448,E,Terminalia_sericea,15,6,NA,2024,B_2023_76_2024,2023,Pafuri,Adult,Snared,Granite,carcass,North,447.7574866,305.4817102,17775.10742,5621.352051,11.27,1.77,1.46,0.58,0.04,445.8441842,196.9638979,220.8026907,480.0180344,23.70909091,24.10909091,24.15454545,23.54343434,35.6,34.3,dry,0.318309886,0.207841839
B_2020_6,Mandzemba,NA,NA,-23.0362,31.48537,NA,30-Jan-20,11/28/2024,1764,E,Dichrostachys_cinerea,15,2,NA,2024,B_2020_6_2024,2020,Shingwedzi,adult,Natural,Basalt,carcass,North,409.7337338,1423.558839,8430.255859,3671.312012,49.71,0.09,2.06,0.53,0.08,362.7603145,496.7391738,192.0116687,369.3038834,24.09090909,23.45,24.28636364,23.73787879,34.3,35,late_wet,0.576140894,0.294573147
B_2020_6,Mandzemba,NA,NA,-23.0362,31.48537,NA,30-Jan-20,11/28/2024,1764,NW,Colophospermum_mopane,15,3,NA,2024,B_2020_6_2024,2020,Shingwedzi,adult,Natural,Basalt,carcass,North,409.7337338,1423.558839,8430.255859,3671.312012,49.71,0.09,2.06,0.53,0.08,362.7603145,496.7391738,192.0116687,369.3038834,24.09090909,23.45,24.28636364,23.73787879,34.3,35,late_wet,0.576140894,0.294573147
B_2020_6,Mandzemba,NA,NA,-23.0362,31.48537,NA,30-Jan-20,11/28/2024,1764,SE,Colophospermum_mopane,15,4,NA,2024,B_2020_6_2024,2020,Shingwedzi,adult,Natural,Basalt,carcass,North,409.7337338,1423.558839,8430.255859,3671.312012,49.71,0.09,2.06,0.53,0.08,362.7603145,496.7391738,192.0116687,369.3038834,24.09090909,23.45,24.28636364,23.73787879,34.3,35,late_wet,0.576140894,0.294573147
